Sales_Date,Sales_Year,Sales_Quarter,Sales_Month,Sales_Week,Sales_Day
02/09/2006,2006,1,2,2,9
02/09/2006,2006,1,2,2,9
11/27/2009,2009,4,11,4,27
07/06/2005,2005,3,7,1,6
07/06/2005,2005,3,7,1,6
07/06/2005,2005,3,7,1,6
07/06/2005,2005,3,7,1,6
07/06/2006,2006,3,7,1,6
07/06/2006,2006,3,7,1,6
07/06/2007,2007,3,7,1,6
07/06/2007,2007,3,7,1,6
12/17/2006,2006,4,12,3,17
12/17/2008,2008,4,12,3,17
04/28/2006,2006,2,4,4,28
04/28/2006,2006,2,4,4,28
01/28/2008,2008,1,1,4,28
07/06/2009,2009,3,7,1,6
07/06/2009,2009,3,7,1,6
07/06/2008,2008,3,7,1,6
07/06/2008,2008,3,7,1,6
07/06/2008,2008,3,7,1,6
02/17/2007,2007,1,2,3,17
09/10/2010,2010,3,9,2,10
01/09/2009,2009,1,1,2,9
07/06/2007,2007,3,7,1,6
07/06/2007,2007,3,7,1,6
09/11/2008,2008,3,9,2,11
09/11/2009,2009,3,9,2,11
06/12/2006,2006,2,6,2,12
11/08/2009,2009,4,11,2,8
11/08/2008,2008,4,11,2,8
11/08/2008,2008,4,11,2,8
11/08/2007,2007,4,11,2,8
11/08/2007,2007,4,11,2,8
11/08/2006,2006,4,11,2,8
11/08/2005,2005,4,11,2,8
06/12/2008,2008,2,6,2,12
09/11/2006,2006,3,9,2,11
01/23/2010,2010,1,1,4,23
09/11/2005,2005,3,9,2,11
09/11/2005,2005,3,9,2,11
07/19/2005,2005,3,7,3,19
07/19/2005,2005,3,7,3,19
07/19/2006,2006,3,7,3,19
07/19/2007,2007,3,7,3,19
07/19/2007,2007,3,7,3,19
08/04/2009,2009,3,8,1,4
07/19/2009,2009,3,7,3,19
10/19/2008,2008,4,10,3,19
10/19/2008,2008,4,10,3,19
10/24/2007,2007,4,10,4,24
10/24/2007,2007,4,10,4,24
10/24/2007,2007,4,10,4,24
10/24/2007,2007,4,10,4,24
10/24/2005,2005,4,10,4,24
10/24/2005,2005,4,10,4,24
02/02/2008,2008,1,2,1,2
02/02/2008,2008,1,2,1,2
02/02/2008,2008,1,2,1,2
09/25/2005,2005,3,9,4,25
02/02/2006,2006,1,2,1,2
02/02/2006,2006,1,2,1,2
02/02/2006,2006,1,2,1,2
02/02/2005,2005,1,2,1,2
10/24/2008,2008,4,10,4,24
10/24/2008,2008,4,10,4,24
01/16/2007,2007,1,1,3,16
01/16/2007,2007,1,1,3,16
01/16/2007,2007,1,1,3,16
03/17/2008,2008,1,3,3,17
03/17/2008,2008,1,3,3,17
04/22/2007,2007,2,4,3,22
01/16/2009,2009,1,1,3,16
01/16/2008,2008,1,1,3,16
01/16/2008,2008,1,1,3,16
04/22/2006,2006,2,4,3,22
04/22/2006,2006,2,4,3,22
12/19/2006,2006,4,12,3,19
12/19/2006,2006,4,12,3,19
12/19/2006,2006,4,12,3,19
05/29/2006,2006,2,5,4,29
05/29/2006,2006,2,5,4,29
05/29/2007,2007,2,5,4,29
05/29/2007,2007,2,5,4,29
05/29/2008,2008,2,5,4,29
05/29/2009,2009,2,5,4,29
12/19/2008,2008,4,12,3,19
12/19/2008,2008,4,12,3,19
12/19/2009,2009,4,12,3,19
08/05/2008,2008,3,8,1,5
04/21/2005,2005,2,4,3,21
04/21/2005,2005,2,4,3,21
04/21/2006,2006,2,4,3,21
04/21/2006,2006,2,4,3,21
12/23/2009,2009,4,12,4,23
12/23/2009,2009,4,12,4,23
12/23/2008,2008,4,12,4,23
05/04/2010,2010,2,5,1,4
04/22/2007,2007,2,4,3,22
04/22/2006,2006,2,4,3,22
04/22/2005,2005,2,4,3,22
04/22/2005,2005,2,4,3,22
04/22/2005,2005,2,4,3,22
04/22/2005,2005,2,4,3,22
12/23/2006,2006,4,12,4,23
04/21/2008,2008,2,4,3,21
11/01/2009,2009,4,11,1,1
08/21/2005,2005,3,8,3,21
02/01/2007,2007,1,2,1,1
08/21/2007,2007,3,8,3,21
08/21/2007,2007,3,8,3,21
08/21/2006,2006,3,8,3,21
08/21/2006,2006,3,8,3,21
01/03/2010,2010,1,1,1,3
08/21/2008,2008,3,8,3,21
08/21/2008,2008,3,8,3,21
03/13/2005,2005,1,3,2,13
03/13/2005,2005,1,3,2,13
03/13/2005,2005,1,3,2,13
03/13/2007,2007,1,3,2,13
08/31/2005,2005,3,8,4,31
08/31/2005,2005,3,8,4,31
08/04/2010,2010,3,8,1,4
04/19/2007,2007,2,4,3,19
03/22/2005,2005,1,3,3,22
03/22/2005,2005,1,3,3,22
03/22/2005,2005,1,3,3,22
03/22/2005,2005,1,3,3,22
09/30/2007,2007,3,9,4,30
08/31/2008,2008,3,8,4,31
03/22/2008,2008,1,3,3,22
03/22/2008,2008,1,3,3,22
03/22/2008,2008,1,3,3,22
03/22/2008,2008,1,3,3,22
03/22/2009,2009,1,3,3,22
03/22/2009,2009,1,3,3,22
03/22/2009,2009,1,3,3,22
03/13/2009,2009,1,3,2,13
04/20/2007,2007,2,4,3,20
12/27/2006,2006,4,12,4,27
12/27/2006,2006,4,12,4,27
04/20/2008,2008,2,4,3,20
04/18/2007,2007,2,4,3,18
04/18/2007,2007,2,4,3,18
10/17/2006,2006,4,10,3,17
02/01/2009,2009,1,2,1,1
12/24/2009,2009,4,12,4,24
12/24/2009,2009,4,12,4,24
04/18/2005,2005,2,4,3,18
09/17/2010,2010,3,9,3,17
12/24/2007,2007,4,12,4,24
12/24/2007,2007,4,12,4,24
12/24/2006,2006,4,12,4,24
12/24/2005,2005,4,12,4,24
12/27/2005,2005,4,12,4,27
03/16/2010,2010,1,3,3,16
09/16/2006,2006,3,9,3,16
09/16/2006,2006,3,9,3,16
09/16/2006,2006,3,9,3,16
08/28/2010,2010,3,8,4,28
11/18/2009,2009,4,11,3,18
07/30/2007,2007,3,7,4,30
07/30/2005,2005,3,7,4,30
07/30/2005,2005,3,7,4,30
03/27/2006,2006,1,3,4,27
03/27/2006,2006,1,3,4,27
03/27/2007,2007,1,3,4,27
09/07/2008,2008,3,9,1,7
03/27/2008,2008,1,3,4,27
03/27/2008,2008,1,3,4,27
03/27/2009,2009,1,3,4,27
07/03/2010,2010,3,7,1,3
07/30/2008,2008,3,7,4,30
07/30/2009,2009,3,7,4,30
10/30/2009,2009,4,10,4,30
10/30/2008,2008,4,10,4,30
07/01/2007,2007,3,7,1,1
07/01/2005,2005,3,7,1,1
07/01/2009,2009,3,7,1,1
07/01/2009,2009,3,7,1,1
10/30/2007,2007,4,10,4,30
09/27/2007,2007,3,9,4,27
10/30/2005,2005,4,10,4,30
02/12/2010,2010,1,2,2,12
02/12/2010,2010,1,2,2,12
11/21/2005,2005,4,11,3,21
11/21/2005,2005,4,11,3,21
04/17/2010,2010,2,4,3,17
08/31/2006,2006,3,8,4,31
11/26/2007,2007,4,11,4,26
11/21/2009,2009,4,11,3,21
09/23/2005,2005,3,9,4,23
09/23/2005,2005,3,9,4,23
06/14/2005,2005,2,6,2,14
04/07/2006,2006,2,4,1,7
09/19/2006,2006,3,9,3,19
09/19/2006,2006,3,9,3,19
08/03/2008,2008,3,8,1,3
08/03/2008,2008,3,8,1,3
08/03/2008,2008,3,8,1,3
09/19/2008,2008,3,9,3,19
09/19/2008,2008,3,9,3,19
09/19/2008,2008,3,9,3,19
09/19/2008,2008,3,9,3,19
09/19/2008,2008,3,9,3,19
08/03/2006,2006,3,8,1,3
08/03/2006,2006,3,8,1,3
04/07/2009,2009,2,4,1,7
04/07/2009,2009,2,4,1,7
04/07/2008,2008,2,4,1,7
04/07/2008,2008,2,4,1,7
03/02/2010,2010,1,3,1,2
09/23/2009,2009,3,9,4,23
09/23/2009,2009,3,9,4,23
09/23/2009,2009,3,9,4,23
01/29/2010,2010,1,1,4,29
08/06/2010,2010,3,8,1,6
08/06/2010,2010,3,8,1,6
08/06/2010,2010,3,8,1,6
01/12/2010,2010,1,1,2,12
06/05/2010,2010,2,6,1,5
09/29/2008,2008,3,9,4,29
09/29/2008,2008,3,9,4,29
09/12/2006,2006,3,9,2,12
09/12/2006,2006,3,9,2,12
09/12/2005,2005,3,9,2,12
09/29/2005,2005,3,9,4,29
09/29/2005,2005,3,9,4,29
09/12/2009,2009,3,9,2,12
09/12/2009,2009,3,9,2,12
05/22/2008,2008,2,5,3,22
05/22/2008,2008,2,5,3,22
12/18/2008,2008,4,12,3,18
03/03/2006,2006,1,3,1,3
03/03/2006,2006,1,3,1,3
03/03/2006,2006,1,3,1,3
03/03/2007,2007,1,3,1,3
11/04/2008,2008,4,11,1,4
05/09/2006,2006,2,5,2,9
05/09/2009,2009,2,5,2,9
03/03/2009,2009,1,3,1,3
01/31/2008,2008,1,1,4,31
01/31/2009,2009,1,1,4,31
08/18/2008,2008,3,8,3,18
11/04/2007,2007,4,11,1,4
08/18/2006,2006,3,8,3,18
08/18/2006,2006,3,8,3,18
08/18/2007,2007,3,8,3,18
08/18/2007,2007,3,8,3,18
11/17/2008,2008,4,11,3,17
11/17/2008,2008,4,11,3,17
11/17/2008,2008,4,11,3,17
08/18/2005,2005,3,8,3,18
08/18/2005,2005,3,8,3,18
06/08/2010,2010,2,6,2,8
06/08/2010,2010,2,6,2,8
01/31/2005,2005,1,1,4,31
01/31/2005,2005,1,1,4,31
01/31/2005,2005,1,1,4,31
01/17/2005,2005,1,1,3,17
06/05/2010,2010,2,6,1,5
06/21/2006,2006,2,6,3,21
06/21/2006,2006,2,6,3,21
06/21/2006,2006,2,6,3,21
01/17/2006,2006,1,1,3,17
01/17/2006,2006,1,1,3,17
06/21/2008,2008,2,6,3,21
09/01/2010,2010,3,9,1,1
06/04/2006,2006,2,6,1,4
02/10/2009,2009,1,2,2,10
02/10/2008,2008,1,2,2,10
08/28/2010,2010,3,8,4,28
02/10/2007,2007,1,2,2,10
02/10/2006,2006,1,2,2,10
02/10/2006,2006,1,2,2,10
11/19/2009,2009,4,11,3,19
10/31/2007,2007,4,10,4,31
10/31/2007,2007,4,10,4,31
04/20/2010,2010,2,4,3,20
04/20/2010,2010,2,4,3,20
04/20/2010,2010,2,4,3,20
01/24/2010,2010,1,1,4,24
07/04/2010,2010,3,7,1,4
07/04/2010,2010,3,7,1,4
10/29/2009,2009,4,10,4,29
10/29/2009,2009,4,10,4,29
10/29/2007,2007,4,10,4,29
10/29/2007,2007,4,10,4,29
04/19/2008,2008,2,4,3,19
10/29/2005,2005,4,10,4,29
10/29/2005,2005,4,10,4,29
04/18/2008,2008,2,4,3,18
04/22/2010,2010,2,4,3,22
02/12/2009,2009,1,2,2,12
04/06/2009,2009,2,4,1,6
04/10/2009,2009,2,4,2,10
04/06/2007,2007,2,4,1,6
04/06/2006,2006,2,4,1,6
04/06/2005,2005,2,4,1,6
11/03/2006,2006,4,11,1,3
08/26/2005,2005,3,8,4,26
08/26/2005,2005,3,8,4,26
08/26/2005,2005,3,8,4,26
08/26/2005,2005,3,8,4,26
09/26/2005,2005,3,9,4,26
09/26/2005,2005,3,9,4,26
09/26/2007,2007,3,9,4,26
02/12/2007,2007,1,2,2,12
10/23/2009,2009,4,10,4,23
06/25/2006,2006,2,6,4,25
01/09/2005,2005,1,1,2,9
02/12/2006,2006,1,2,2,12
02/12/2006,2006,1,2,2,12
02/12/2006,2006,1,2,2,12
03/20/2010,2010,1,3,3,20
03/20/2010,2010,1,3,3,20
03/20/2010,2010,1,3,3,20
03/20/2010,2010,1,3,3,20
09/25/2008,2008,3,9,4,25
09/25/2008,2008,3,9,4,25
03/06/2006,2006,1,3,1,6
03/06/2007,2007,1,3,1,6
03/06/2007,2007,1,3,1,6
08/07/2005,2005,3,8,1,7
03/06/2008,2008,1,3,1,6
03/06/2009,2009,1,3,1,6
03/06/2009,2009,1,3,1,6
03/06/2009,2009,1,3,1,6
09/25/2006,2006,3,9,4,25
09/25/2007,2007,3,9,4,25
09/25/2005,2005,3,9,4,25
12/20/2006,2006,4,12,3,20
09/02/2010,2010,3,9,1,2
09/02/2010,2010,3,9,1,2
09/02/2010,2010,3,9,1,2
12/20/2005,2005,4,12,3,20
12/20/2005,2005,4,12,3,20
06/01/2006,2006,2,6,1,1
06/01/2006,2006,2,6,1,1
06/01/2006,2006,2,6,1,1
01/24/2007,2007,1,1,4,24
12/20/2008,2008,4,12,3,20
08/14/2009,2009,3,8,2,14
10/14/2010,2010,4,10,2,14
08/09/2007,2007,3,8,2,9
10/21/2010,2010,4,10,3,21
08/09/2008,2008,3,8,2,9
08/09/2008,2008,3,8,2,9
01/02/2008,2008,1,1,1,2
04/10/2005,2005,2,4,2,10
05/01/2008,2008,2,5,1,1
08/29/2008,2008,3,8,4,29
08/29/2008,2008,3,8,4,29
08/29/2008,2008,3,8,4,29
08/29/2008,2008,3,8,4,29
08/29/2008,2008,3,8,4,29
01/17/2005,2005,1,1,3,17
03/30/2007,2007,1,3,4,30
01/17/2007,2007,1,1,3,17
01/17/2007,2007,1,1,3,17
01/17/2006,2006,1,1,3,17
01/17/2009,2009,1,1,3,17
01/17/2009,2009,1,1,3,17
01/17/2009,2009,1,1,3,17
01/17/2008,2008,1,1,3,17
01/17/2008,2008,1,1,3,17
01/17/2008,2008,1,1,3,17
10/02/2007,2007,4,10,1,2
10/02/2007,2007,4,10,1,2
10/02/2007,2007,4,10,1,2
10/02/2007,2007,4,10,1,2
05/01/2005,2005,2,5,1,1
09/19/2010,2010,3,9,3,19
09/19/2010,2010,3,9,3,19
09/19/2010,2010,3,9,3,19
05/01/2007,2007,2,5,1,1
05/01/2007,2007,2,5,1,1
03/23/2008,2008,1,3,4,23
03/23/2008,2008,1,3,4,23
07/27/2010,2010,3,7,4,27
01/10/2010,2010,1,1,2,10
10/01/2005,2005,4,10,1,1
10/11/2008,2008,4,10,2,11
10/11/2008,2008,4,10,2,11
10/11/2009,2009,4,10,2,11
10/11/2009,2009,4,10,2,11
06/27/2007,2007,2,6,4,27
01/20/2010,2010,1,1,3,20
10/11/2005,2005,4,10,2,11
01/02/2010,2010,1,1,1,2
08/29/2007,2007,3,8,4,29
08/29/2007,2007,3,8,4,29
08/09/2007,2007,3,8,2,9
08/29/2005,2005,3,8,4,29
08/29/2005,2005,3,8,4,29
07/01/2008,2008,3,7,1,1
07/01/2008,2008,3,7,1,1
07/01/2008,2008,3,7,1,1
07/01/2008,2008,3,7,1,1
07/01/2008,2008,3,7,1,1
05/08/2010,2010,2,5,2,8
05/08/2010,2010,2,5,2,8
05/08/2010,2010,2,5,2,8
07/01/2006,2006,3,7,1,1
07/01/2006,2006,3,7,1,1
07/01/2005,2005,3,7,1,1
01/02/2005,2005,1,1,1,2
08/04/2010,2010,3,8,1,4
03/19/2006,2006,1,3,3,19
09/20/2007,2007,3,9,3,20
04/21/2006,2006,2,4,3,21
04/21/2006,2006,2,4,3,21
04/21/2006,2006,2,4,3,21
04/21/2007,2007,2,4,3,21
04/21/2007,2007,2,4,3,21
03/19/2005,2005,1,3,3,19
09/20/2008,2008,3,9,3,20
09/20/2009,2009,3,9,3,20
09/20/2009,2009,3,9,3,20
09/20/2009,2009,3,9,3,20
05/21/2009,2009,2,5,3,21
03/04/2010,2010,1,3,1,4
12/06/2006,2006,4,12,1,6
07/26/2009,2009,3,7,4,26
03/09/2009,2009,1,3,2,9
03/09/2009,2009,1,3,2,9
06/21/2007,2007,2,6,3,21
06/21/2006,2006,2,6,3,21
07/01/2010,2010,3,7,1,1
03/09/2005,2005,1,3,2,9
03/09/2005,2005,1,3,2,9
07/26/2007,2007,3,7,4,26
07/26/2007,2007,3,7,4,26
07/26/2007,2007,3,7,4,26
07/26/2006,2006,3,7,4,26
07/26/2006,2006,3,7,4,26
08/28/2005,2005,3,8,4,28
02/25/2009,2009,1,2,4,25
02/25/2008,2008,1,2,4,25
02/25/2008,2008,1,2,4,25
06/12/2009,2009,2,6,2,12
06/12/2008,2008,2,6,2,12
06/12/2008,2008,2,6,2,12
07/19/2010,2010,3,7,3,19
07/19/2010,2010,3,7,3,19
07/06/2008,2008,3,7,1,6
07/06/2006,2006,3,7,1,6
07/06/2006,2006,3,7,1,6
07/06/2006,2006,3,7,1,6
07/06/2006,2006,3,7,1,6
07/06/2007,2007,3,7,1,6
07/06/2005,2005,3,7,1,6
04/05/2010,2010,2,4,1,5
04/05/2010,2010,2,4,1,5
02/25/2007,2007,1,2,4,25
02/25/2007,2007,1,2,4,25
11/21/2009,2009,4,11,3,21
11/21/2008,2008,4,11,3,21
05/01/2010,2010,2,5,1,1
05/01/2010,2010,2,5,1,1
11/21/2007,2007,4,11,3,21
11/21/2007,2007,4,11,3,21
11/21/2007,2007,4,11,3,21
11/21/2006,2006,4,11,3,21
11/21/2006,2006,4,11,3,21
11/21/2006,2006,4,11,3,21
07/01/2010,2010,3,7,1,1
05/22/2008,2008,2,5,3,22
04/09/2010,2010,2,4,2,9
08/27/2005,2005,3,8,4,27
10/10/2010,2010,4,10,2,10
12/15/2006,2006,4,12,2,15
12/15/2006,2006,4,12,2,15
12/15/2006,2006,4,12,2,15
06/03/2010,2010,2,6,1,3
04/26/2005,2005,2,4,4,26
04/26/2005,2005,2,4,4,26
04/26/2005,2005,2,4,4,26
04/26/2006,2006,2,4,4,26
04/26/2006,2006,2,4,4,26
05/22/2007,2007,2,5,3,22
05/22/2007,2007,2,5,3,22
01/05/2006,2006,1,1,1,5
08/08/2010,2010,3,8,2,8
09/16/2006,2006,3,9,3,16
09/16/2006,2006,3,9,3,16
01/05/2008,2008,1,1,1,5
01/05/2008,2008,1,1,1,5
01/05/2009,2009,1,1,1,5
01/01/2005,2005,1,1,1,1
01/01/2005,2005,1,1,1,1
01/01/2007,2007,1,1,1,1
01/01/2008,2008,1,1,1,1
01/01/2008,2008,1,1,1,1
02/07/2006,2006,1,2,1,7
02/07/2006,2006,1,2,1,7
04/16/2010,2010,2,4,3,16
05/19/2008,2008,2,5,3,19
07/19/2005,2005,3,7,3,19
07/19/2005,2005,3,7,3,19
07/19/2005,2005,3,7,3,19
04/07/2009,2009,2,4,1,7
04/07/2009,2009,2,4,1,7
04/07/2008,2008,2,4,1,7
04/07/2007,2007,2,4,1,7
07/19/2008,2008,3,7,3,19
04/07/2005,2005,2,4,1,7
04/07/2005,2005,2,4,1,7
04/07/2005,2005,2,4,1,7
05/19/2006,2006,2,5,3,19
07/24/2005,2005,3,7,4,24
01/14/2006,2006,1,1,2,14
05/31/2010,2010,2,5,4,31
03/10/2008,2008,1,3,2,10
03/10/2007,2007,1,3,2,10
03/10/2007,2007,1,3,2,10
03/10/2006,2006,1,3,2,10
03/10/2006,2006,1,3,2,10
03/10/2006,2006,1,3,2,10
01/14/2009,2009,1,1,2,14
01/14/2009,2009,1,1,2,14
01/14/2009,2009,1,1,2,14
01/14/2009,2009,1,1,2,14
03/18/2008,2008,1,3,3,18
11/08/2005,2005,4,11,2,8
11/08/2005,2005,4,11,2,8
11/08/2005,2005,4,11,2,8
08/23/2010,2010,3,8,4,23
03/18/2007,2007,1,3,3,18
03/18/2007,2007,1,3,3,18
01/08/2010,2010,1,1,2,8
01/08/2010,2010,1,1,2,8
02/02/2006,2006,1,2,1,2
02/02/2005,2005,1,2,1,2
02/02/2005,2005,1,2,1,2
01/30/2007,2007,1,1,4,30
01/30/2007,2007,1,1,4,30
01/30/2007,2007,1,1,4,30
01/30/2007,2007,1,1,4,30
05/28/2009,2009,2,5,4,28
05/28/2009,2009,2,5,4,28
05/28/2008,2008,2,5,4,28
05/14/2005,2005,2,5,2,14
05/14/2005,2005,2,5,2,14
05/14/2007,2007,2,5,2,14
05/14/2007,2007,2,5,2,14
05/14/2007,2007,2,5,2,14
12/24/2006,2006,4,12,4,24
12/24/2007,2007,4,12,4,24
12/24/2005,2005,4,12,4,24
12/24/2005,2005,4,12,4,24
12/24/2005,2005,4,12,4,24
12/24/2008,2008,4,12,4,24
06/12/2008,2008,2,6,2,12
06/12/2009,2009,2,6,2,12
06/12/2005,2005,2,6,2,12
06/12/2005,2005,2,6,2,12
07/28/2010,2010,3,7,4,28
07/28/2010,2010,3,7,4,28
07/28/2010,2010,3,7,4,28
06/12/2007,2007,2,6,2,12
06/12/2007,2007,2,6,2,12
07/24/2006,2006,3,7,4,24
04/13/2008,2008,2,4,2,13
04/13/2008,2008,2,4,2,13
01/27/2010,2010,1,1,4,27
10/08/2007,2007,4,10,2,8
10/08/2005,2005,4,10,2,8
07/07/2006,2006,3,7,1,7
10/29/2007,2007,4,10,4,29
10/29/2007,2007,4,10,4,29
10/08/2009,2009,4,10,2,8
08/16/2007,2007,3,8,3,16
08/16/2007,2007,3,8,3,16
04/15/2007,2007,2,4,2,15
01/30/2008,2008,1,1,4,30
03/19/2006,2006,1,3,3,19
03/19/2006,2006,1,3,3,19
07/24/2007,2007,3,7,4,24
07/24/2007,2007,3,7,4,24
09/25/2008,2008,3,9,4,25
03/21/2006,2006,1,3,3,21
06/16/2007,2007,2,6,3,16
06/16/2006,2006,2,6,3,16
06/16/2005,2005,2,6,3,16
07/21/2005,2005,3,7,3,21
04/07/2010,2010,2,4,1,7
06/16/2009,2009,2,6,3,16
06/16/2009,2009,2,6,3,16
06/16/2008,2008,2,6,3,16
06/16/2008,2008,2,6,3,16
11/06/2008,2008,4,11,1,6
11/06/2008,2008,4,11,1,6
07/12/2006,2006,3,7,2,12
07/12/2006,2006,3,7,2,12
02/01/2005,2005,1,2,1,1
02/01/2005,2005,1,2,1,1
01/27/2007,2007,1,1,4,27
01/27/2006,2006,1,1,4,27
01/27/2006,2006,1,1,4,27
01/27/2005,2005,1,1,4,27
01/27/2005,2005,1,1,4,27
01/27/2005,2005,1,1,4,27
01/27/2005,2005,1,1,4,27
07/02/2010,2010,3,7,1,2
07/02/2010,2010,3,7,1,2
07/02/2010,2010,3,7,1,2
01/27/2008,2008,1,1,4,27
11/06/2005,2005,4,11,1,6
11/06/2005,2005,4,11,1,6
11/06/2006,2006,4,11,1,6
11/06/2007,2007,4,11,1,6
11/06/2007,2007,4,11,1,6
07/02/2008,2008,3,7,1,2
07/02/2008,2008,3,7,1,2
01/22/2006,2006,1,1,3,22
02/23/2006,2006,1,2,4,23
02/23/2006,2006,1,2,4,23
02/23/2005,2005,1,2,4,23
02/23/2005,2005,1,2,4,23
07/02/2005,2005,3,7,1,2
07/02/2005,2005,3,7,1,2
05/25/2006,2006,2,5,4,25
07/02/2007,2007,3,7,1,2
04/17/2009,2009,2,4,3,17
04/17/2009,2009,2,4,3,17
03/17/2008,2008,1,3,3,17
10/07/2010,2010,4,10,1,7
02/13/2010,2010,1,2,2,13
02/13/2010,2010,1,2,2,13
06/02/2005,2005,2,6,1,2
06/02/2006,2006,2,6,1,2
06/02/2007,2007,2,6,1,2
06/02/2008,2008,2,6,1,2
06/02/2009,2009,2,6,1,2
11/23/2006,2006,4,11,4,23
11/23/2006,2006,4,11,4,23
09/13/2005,2005,3,9,2,13
01/23/2006,2006,1,1,4,23
01/23/2006,2006,1,1,4,23
03/07/2006,2006,1,3,1,7
03/07/2007,2007,1,3,1,7
06/22/2007,2007,2,6,3,22
06/22/2007,2007,2,6,3,22
06/22/2007,2007,2,6,3,22
06/22/2006,2006,2,6,3,22
06/22/2006,2006,2,6,3,22
01/31/2006,2006,1,1,4,31
01/31/2008,2008,1,1,4,31
06/22/2008,2008,2,6,3,22
04/03/2010,2010,2,4,1,3
04/03/2010,2010,2,4,1,3
04/03/2010,2010,2,4,1,3
12/18/2008,2008,4,12,3,18
12/18/2008,2008,4,12,3,18
04/24/2010,2010,2,4,4,24
12/17/2008,2008,4,12,3,17
12/06/2008,2008,4,12,1,6
12/06/2008,2008,4,12,1,6
12/17/2007,2007,4,12,3,17
12/17/2007,2007,4,12,3,17
12/17/2007,2007,4,12,3,17
07/29/2008,2008,3,7,4,29
12/17/2005,2005,4,12,3,17
12/17/2005,2005,4,12,3,17
12/03/2009,2009,4,12,1,3
11/19/2008,2008,4,11,3,19
04/30/2009,2009,2,4,4,30
04/30/2008,2008,2,4,4,30
04/30/2008,2008,2,4,4,30
04/30/2008,2008,2,4,4,30
01/31/2009,2009,1,1,4,31
08/02/2009,2009,3,8,1,2
08/02/2009,2009,3,8,1,2
04/30/2006,2006,2,4,4,30
04/30/2006,2006,2,4,4,30
04/30/2006,2006,2,4,4,30
12/03/2007,2007,4,12,1,3
12/03/2006,2006,4,12,1,3
12/03/2006,2006,4,12,1,3
12/03/2006,2006,4,12,1,3
12/03/2005,2005,4,12,1,3
12/03/2005,2005,4,12,1,3
06/13/2009,2009,2,6,2,13
06/13/2009,2009,2,6,2,13
11/03/2005,2005,4,11,1,3
11/03/2007,2007,4,11,1,3
11/03/2007,2007,4,11,1,3
11/03/2006,2006,4,11,1,3
07/24/2010,2010,3,7,4,24
11/03/2008,2008,4,11,1,3
11/03/2008,2008,4,11,1,3
06/21/2010,2010,2,6,3,21
06/21/2010,2010,2,6,3,21
10/15/2007,2007,4,10,2,15
06/14/2010,2010,2,6,2,14
10/15/2005,2005,4,10,2,15
06/10/2010,2010,2,6,2,10
06/10/2010,2010,2,6,2,10
08/21/2005,2005,3,8,3,21
08/21/2005,2005,3,8,3,21
08/21/2005,2005,3,8,3,21
06/21/2006,2006,2,6,3,21
08/21/2007,2007,3,8,3,21
08/21/2007,2007,3,8,3,21
03/26/2006,2006,1,3,4,26
03/26/2006,2006,1,3,4,26
08/21/2009,2009,3,8,3,21
03/26/2008,2008,1,3,4,26
06/21/2009,2009,2,6,3,21
06/21/2009,2009,2,6,3,21
06/21/2008,2008,2,6,3,21
06/21/2008,2008,2,6,3,21
08/02/2007,2007,3,8,1,2
08/02/2007,2007,3,8,1,2
10/15/2008,2008,4,10,2,15
06/13/2007,2007,2,6,2,13
12/27/2007,2007,4,12,4,27
12/27/2006,2006,4,12,4,27
09/10/2010,2010,3,9,2,10
12/27/2009,2009,4,12,4,27
12/27/2008,2008,4,12,4,27
12/27/2008,2008,4,12,4,27
12/27/2008,2008,4,12,4,27
11/24/2009,2009,4,11,4,24
11/24/2009,2009,4,11,4,24
11/24/2009,2009,4,11,4,24
11/24/2009,2009,4,11,4,24
11/24/2009,2009,4,11,4,24
11/24/2008,2008,4,11,4,24
02/21/2010,2010,1,2,3,21
11/24/2005,2005,4,11,4,24
10/31/2008,2008,4,10,4,31
02/27/2007,2007,1,2,4,27
11/12/2009,2009,4,11,2,12
10/31/2009,2009,4,10,4,31
10/31/2009,2009,4,10,4,31
11/21/2008,2008,4,11,3,21
11/21/2008,2008,4,11,3,21
11/21/2007,2007,4,11,3,21
11/21/2007,2007,4,11,3,21
11/21/2006,2006,4,11,3,21
11/21/2005,2005,4,11,3,21
09/04/2009,2009,3,9,1,4
12/20/2007,2007,4,12,3,20
12/20/2007,2007,4,12,3,20
11/12/2005,2005,4,11,2,12
11/12/2005,2005,4,11,2,12
04/04/2008,2008,2,4,1,4
07/10/2010,2010,3,7,2,10
10/26/2008,2008,4,10,4,26
04/04/2007,2007,2,4,1,4
04/04/2007,2007,2,4,1,4
08/01/2008,2008,3,8,1,1
03/28/2009,2009,1,3,4,28
03/13/2008,2008,1,3,2,13
03/13/2008,2008,1,3,2,13
03/13/2008,2008,1,3,2,13
03/28/2005,2005,1,3,4,28
05/06/2005,2005,2,5,1,6
03/13/2007,2007,1,3,2,13
03/13/2007,2007,1,3,2,13
08/01/2007,2007,3,8,1,1
08/01/2006,2006,3,8,1,1
08/01/2005,2005,3,8,1,1
08/01/2005,2005,3,8,1,1
08/01/2005,2005,3,8,1,1
09/11/2008,2008,3,9,2,11
03/10/2010,2010,1,3,2,10
10/24/2007,2007,4,10,4,24
06/05/2008,2008,2,6,1,5
07/05/2007,2007,3,7,1,5
01/29/2009,2009,1,1,4,29
01/29/2009,2009,1,1,4,29
07/05/2005,2005,3,7,1,5
